RBD,NOM_RBD,NOM_COM_RBD,RURAL_RBD,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT
10090,ESCUELA ALEXANDER GRAHAM BELL,PUDAHUEL,0,26,1038,1,44,0,0,1,44,5,184,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,34,1354
10091,ESCUELA PROFESORA GLADYS VALENZUELA V,LO PRADO,0,44,1602,0,0,0,0,1,44,4,162,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,51,1896
10092,ESCUELA GOLDA MEIR,LO PRADO,0,16,627,1,44,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,2,88,0,0,0,0,0,0,0,0,22,891
10093,ESCUELA MILLAHUE,CERRO NAVIA,0,19,744,1,36,0,0,1,44,3,104,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1016
10095,ESCUELA IGNACIO CARRERA PINTO,LO PRADO,0,18,682,0,0,1,44,1,44,2,70,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,25,972
10097,ESCUELA MARISCAL DE AYACUCHO,LO PRADO,0,20,686,0,0,0,0,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,858
10098,ESCUELA PROVINCIA DE ARAUCO,CERRO NAVIA,0,17,659,0,0,0,0,1,44,5,220,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1011
10099,ESCUELA GENERAL RENE ESCAURIAZA,CERRO NAVIA,0,21,758,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,890
10100,ESCUELA EL SALITRE,PUDAHUEL,0,13,507,0,0,0,0,1,44,5,197,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,35,22,871
10102,ESCUELA ALBERT EINSTEIN,PUDAHUEL,0,18,662,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,794
10103,ESCUELA SOR TERESA DE LOS ANDES,LO PRADO,0,27,1087,0,0,0,0,1,44,12,491,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1710
10104,ESCUELA MONSENOR CARLOS OVIEDO,PUDAHUEL,0,19,724,0,0,0,0,1,44,2,70,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,882
10105,ESCUELA FEDERICO ACEVEDO SALAZAR,CERRO NAVIA,0,32,1342,1,44,0,0,1,44,2,88,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1562
10106,LICEO BICENTENARIO POETA PABLO NERUDA,LO PRADO,0,41,1730,3,132,0,0,1,44,3,130,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,50,2124
10107,ESCUELA BASICA PAULO FREIRE,CERRO NAVIA,0,20,794,0,0,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,970
10108,ESCUELA LEONARDO DA VINCI,CERRO NAVIA,0,23,783,1,44,0,0,1,44,2,88,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1047
10109,ESCUELA DOCTOR TREVISO GIRARDI TONELLI,CERRO NAVIA,0,17,596,0,0,0,0,1,44,3,126,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,24,898
10113,ESCUELA ELVIRA SANTA CRUZ OSSA,PUDAHUEL,0,33,1324,1,44,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1456
10114,ESCUELA BASICA N°389 REPUBLICA DE ESTADOS UNIDOS,LO PRADO,0,32,1096,4,176,0,0,1,44,3,126,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,42,1530
10116,COLEGIO NEPTUNO,CERRO NAVIA,0,29,1196,0,0,1,44,1,44,2,85,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1457
10117,ESCUELA MARIA LUISA BOMBAL,CERRO NAVIA,0,19,759,0,0,0,0,1,44,2,84,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,975
10119,ESCUELA POETA VICENTE HUIDOBRO,LO PRADO,0,27,1101,0,0,0,0,1,44,4,148,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1381
10120,LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.,PUDAHUEL,0,12,396,0,0,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,16,572
10121,ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN,CERRO NAVIA,0,17,698,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,830
10122,ESCUELA PROF. MANUEL GUERRERO CEBALLOS,CERRO NAVIA,0,24,791,0,0,0,0,1,44,4,165,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,2,65,33,1153
10123,ESCUELA BASICA MELVIN JONES,PUDAHUEL,0,28,1176,0,0,0,0,1,44,2,84,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1348
10124,ESCUELA SAN DANIEL,PUDAHUEL,0,19,746,0,0,0,0,1,44,1,42,0,0,1,44,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,25,1008
10125,ESCUELA SARGENTO CANDELARIA,CERRO NAVIA,0,17,657,0,0,0,0,1,44,2,88,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,833
10126,COMPLEJO EDUCACIONAL CERRO NAVIA,CERRO NAVIA,0,30,1106,2,88,0,0,1,44,6,232,0,0,1,44,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,43,1646
10127,ESC.DE EDUCACION DIFERENCIAL QUILLAHUE,LO PRADO,0,19,784,0,0,0,0,1,44,3,129,0,0,1,44,1,44,0,0,0,0,1,42,0,0,0,0,0,0,0,0,26,1087
10128,ESCUELA CENTRO EDUC.INTEGRAL DE ADULTOS,LO PRADO,0,21,562,0,0,0,0,1,44,1,30,0,0,1,44,1,40,1,44,0,0,0,0,0,0,0,0,0,0,0,0,26,764
10130,LICEO CIUDAD DE BRASILIA,PUDAHUEL,1,35,1347,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1479
10133,ESCUELA BASICA G-N°320 LIPANGUE,LAMPA,1,6,187,0,0,1,44,1,44,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,349
10134,ESC.COMODORO ARTURO MERINO BENITEZ,PUDAHUEL,1,14,527,0,0,0,0,1,44,7,295,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,954
10135,ESCUELA LO BOZA,PUDAHUEL,1,19,693,0,0,0,0,1,44,2,88,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,24,913
10140,ESCUELA PARTICULAR FRINGS COLLEGE,LO PRADO,0,17,663,0,0,0,0,1,40,1,44,2,20,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,23,855
10142,ESCUELA BASICA PARTICULAR N°811 DRA.VICTORIA GARCIA,LO PRADO,0,8,274,0,0,0,0,1,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,334
10143,ESCUELA PARTICULAR ESPANA,CERRO NAVIA,0,15,564,0,0,0,0,1,44,3,126,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,778
10147,ESCUELA PARTICULAR BABILONIA,LO PRADO,0,14,425,0,0,1,35,1,38,0,0,0,0,1,29,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,541
10149,ESCUELA PARTICULAR RAPA NUI,LO PRADO,0,12,376,1,44,1,44,1,44,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,566
10151,COLEGIO CRISTIAN AND CAREN SCHOOL,CERRO NAVIA,0,26,1050,4,176,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1270
10152,ESCUELA PARTICULAR ANDANTINO,PUDAHUEL,0,20,715,0,0,1,38,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,783
10155,ESCUELA CHARLES SCHOOL-DIURNA,CERRO NAVIA,0,13,427,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,457
10156,ESCUELA JARDIN LO PRADO,LO PRADO,0,13,488,0,0,0,0,1,44,0,0,4,78,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,20,698
10157,COLEGIO MINISTRO DIEGO PORTALES,PUDAHUEL,0,34,1259,1,44,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1435
10158,COLEGIO BICENTENARIO SAN DAMIAN DE MOLOKAI,CERRO NAVIA,0,56,2215,7,308,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,7,304,0,0,2,88,0,0,0,0,74,3003
10159,ESCUELA PARTICULAR ROBERT KENNEDY,CERRO NAVIA,0,14,481,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,613
10160,ESCUELA BAS. COLEGIO BAU,LO PRADO,0,29,1116,0,0,1,44,1,44,1,14,0,0,1,40,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1302
10162,LICEO TENIENTE DAGOBERTO GODOY NO.3,LO PRADO,0,53,1858,3,132,0,0,1,44,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2210
10164,COLEGIO SAN FRANCISCO JAVIER,CERRO NAVIA,0,56,1960,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,4,167,0,0,0,0,0,0,0,0,62,2215
10167,ESCUELA BASICA N°1058 SANTA BEATRIZ,PUDAHUEL,0,34,1309,4,176,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,43,1705
10168,ESCUELA PARTICULAR SAN VICENTE FERRER,CERRO NAVIA,0,30,1141,0,0,0,0,1,44,3,109,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1426
10171,ESCUELA PARTICULAR VILLA LOURDES,LO PRADO,0,25,801,1,38,0,0,1,44,6,220,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1147
10172,ESC BAS PART CENTRO EDUCACIONAL SN PABLO,CERRO NAVIA,0,22,764,0,0,0,0,1,44,2,80,0,0,0,0,1,44,1,21,0,0,0,0,0,0,0,0,0,0,0,0,27,953
10173,ESCUELA PART. SUNS SCHOOL,PUDAHUEL,0,16,569,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,657
10176,ESCUELA PARTICULAR ESPECIAL RENACER,LO PRADO,0,5,182,0,0,0,0,1,44,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,295
10182,ESCUELA  BASICA  N° 912 ELLEN  COLLEGE,PUDAHUEL,0,16,548,0,0,0,0,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,21,764
10183,ESCUELA PARTICULAR CARLOS PEZOA VELIZ,CERRO NAVIA,0,13,333,1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,383
10186,ESCUELA PARTICULAR LA FRONTERA,CERRO NAVIA,0,16,626,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,758
10187,COLEGIO BICENTENARIO MADRE ANA EUGENIA,PUDAHUEL,0,97,3850,1,32,8,326,1,44,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4381
10191,ESCUELA PARTICULAR LA CIUDAD EDUCATIVA,PUDAHUEL,0,8,317,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,361
10193,COLEGIO POLIV. SAINT ORLAND N 3,CERRO NAVIA,0,39,1487,0,0,0,0,1,44,2,65,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1728
10196,LICEO INDUSTRIAL BICENTENARIO BENJAMIN DAVILA LARRAIN,RENCA,0,40,1669,0,0,3,132,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1933
10197,ESCUELA JUANA DE LESTONAC,RENCA,0,23,920,0,0,0,0,1,44,2,88,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1140
10199,LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA,INDEPENDENCIA,0,62,2345,0,0,0,0,1,44,1,44,0,0,2,88,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,69,2653
10200,ESCUELA BASICA ISABEL LE BRUN,RENCA,0,58,2364,0,0,1,44,1,44,2,79,0,0,1,44,1,44,1,41,0,0,0,0,0,0,0,0,0,0,0,0,65,2660
10201,LICEO THOMAS ALVA EDISON,RENCA,0,28,1010,1,44,0,0,1,44,3,125,0,0,0,0,1,32,0,0,0,0,1,30,0,0,0,0,0,0,0,0,35,1285
10202,ESCUELA DOMINGO SANTA MARIA GONZALEZ,RENCA,0,42,1743,1,44,0,0,1,44,3,132,0,0,0,0,1,44,1,30,0,0,1,44,0,0,0,0,0,0,0,0,50,2081
10204,ESCUELA CAPITAN JOSE LUIS ARANEDA,RENCA,0,19,758,0,0,0,0,1,44,3,132,0,0,0,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,26,1066
10205,ESCUELA GENERAL MANUEL BULNES PRIETO,RENCA,0,24,900,0,0,0,0,1,44,3,118,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,31,1194
10207,ESCUELA REBECA MATTE BELLO,RENCA,0,52,2204,1,44,0,0,1,44,4,176,1,44,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2644
10210,LICEO GENERAL ALEJANDRO GOROSTIAGA ORREGO,RENCA,0,38,1539,0,0,0,0,1,44,0,0,0,0,1,44,2,88,2,88,0,0,1,44,0,0,0,0,0,0,0,0,45,1847
10212,ESCUELA JUANA ATALA DE HIRMAS,RENCA,0,23,900,0,0,0,0,1,44,5,206,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,31,1238
10216,ESC. BASICA MONSERRAT ROBERT DE GARCIA,RENCA,0,22,841,1,44,0,0,1,44,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1060
10217,COLEGIO PARTICULAR HELENICO,RENCA,0,14,432,0,0,0,0,1,44,1,30,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,550
10219,COLEGIO CORAZON DE JESUS DE RENCA,RENCA,0,12,410,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,454
10220,COLEGIO PRESIDENTE ALESSANDRI,INDEPENDENCIA,0,62,2451,0,0,0,0,1,44,1,44,0,0,0,0,0,0,3,132,0,0,0,0,0,0,3,132,0,0,0,0,70,2803
10221,COLEGIO PARTICULAR CHARLES DARWIN,RENCA,0,16,633,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,765
10223,LICEO SANTA TERESITA,INDEPENDENCIA,0,37,1473,1,44,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,43,1737
10224,COLEGIO ARTURO TORO AMOR,INDEPENDENCIA,0,52,1862,0,0,3,132,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2082
10225,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,RENCA,0,12,361,0,0,0,0,1,44,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,439
10226,ESCUELA PARTICULAR SAN GENARO,RENCA,0,22,835,1,44,1,44,1,44,6,229,0,0,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,34,1328
10228,ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA,RENCA,0,32,1209,1,44,1,44,1,44,5,190,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,30,0,0,0,0,43,1649
10229,ESCUELA PARTICULAR JOSE BERNARDO SUAREZ,RENCA,0,11,375,0,0,0,0,1,44,1,36,0,0,1,44,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,541
10232,COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA,RENCA,0,30,1092,0,0,1,44,1,44,4,176,0,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,39,1488
10233,ESCUELA PARTICULAR SAN FIDEL,RENCA,0,20,808,0,0,3,118,1,44,4,162,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1176
10234,ESCUELA ESPECIAL PARTICULAR ESPERANZA,RENCA,0,11,433,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,521
10235,ESCUELA BASICA  N° 878  LOS ACACIOS,RENCA,0,12,404,0,0,1,10,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,546
10239,ESCUELA ESTADO DE MICHIGAN,QUILICURA,0,38,1622,2,72,1,44,1,44,13,563,0,0,2,88,4,176,1,44,0,0,0,0,0,0,0,0,0,0,0,0,62,2653
10240,ESCUELA LUIS CRUZ MARTINEZ,QUILICURA,0,75,3147,1,44,3,108,1,44,10,433,0,0,1,44,4,176,2,88,0,0,1,44,0,0,1,44,0,0,0,0,99,4172
10241,ESCUELA BASICA EL MANIO,QUILICURA,0,23,970,0,0,0,0,1,44,7,297,0,0,1,44,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,36,1531
10245,PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA,QUILICURA,1,31,1243,0,0,3,132,1,44,1,44,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,37,1497
10246,COLEGIO POLIV. SANTA MARIA,QUILICURA,0,89,3713,0,0,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3889
10247,ESCUELA BASICA PART PAULA JARAQUEMADA,QUILICURA,0,38,1344,1,44,1,44,1,44,1,44,0,0,1,39,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1603
10248,LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO,RECOLETA,0,31,1043,0,0,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1219
10250,CENTRO EDUCACIONAL DE HUECHURABA,HUECHURABA,0,59,2229,2,88,1,44,1,44,1,44,1,20,3,118,2,74,1,44,0,0,3,132,0,0,0,0,0,0,0,0,74,2837
10251,LICEO POETA FEDERICO GARCIA LORCA,CONCHALÍ,0,27,986,2,69,0,0,1,44,8,288,0,0,2,88,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,43,1607
10252,LICEO ARTURO PEREZ CANTO,RECOLETA,0,46,1877,1,44,1,44,1,44,4,176,1,44,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,58,2405
10253,LICEO POLIV. ABDON CIFUENTES,CONCHALÍ,0,64,2549,0,0,0,0,1,44,4,162,0,0,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,73,2931
10254,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,RECOLETA,0,37,1485,1,30,0,0,1,44,4,158,0,0,2,69,2,88,2,74,0,0,0,0,0,0,0,0,0,0,0,0,49,1948
10255,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,RECOLETA,0,58,2333,2,88,0,0,1,44,6,264,1,44,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,71,2905
10257,ESCUELA SARGENTO 2. DANIEL REBOLLEDO,RECOLETA,0,35,1426,0,0,0,0,1,44,0,0,0,0,0,0,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,40,1646
10259,LICEO ALBERTO BLEST GANA,CONCHALÍ,0,47,1504,0,0,0,0,1,44,10,387,0,0,3,115,2,74,1,44,0,0,0,0,0,0,1,30,0,0,0,0,65,2198
10260,ESCUELA UNESCO,CONCHALÍ,0,19,731,0,0,1,44,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,947
10262,ESCUELA ESPANA,RECOLETA,0,34,1458,0,0,1,44,1,44,3,132,2,88,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,45,1942
10263,ESCUELA D-114,CONCHALÍ,0,20,735,1,35,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,35,26,981
10264,ESCUELA SOL NACIENTE,CONCHALÍ,0,20,805,1,44,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,937
10265,ESCUELA HORACIO JOHNSON GANA,CONCHALÍ,0,19,765,0,0,0,0,1,44,4,132,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1073
10266,ESCUELA DRA.ELOISA DIAZ INSUNZA,CONCHALÍ,0,41,1579,0,0,1,44,1,44,3,128,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,48,1883
10267,ESCUELA ESCRITORA MARCELA PAZ,RECOLETA,0,21,864,2,88,0,0,1,44,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1128
10268,ESCUELA PUERTO RICO,RECOLETA,0,24,961,0,0,1,44,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,29,1181
10269,LICEO MUNC.ALMIRANTE GALVARINO RIVEROS,CONCHALÍ,0,31,1018,3,127,0,0,1,44,1,44,0,0,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,39,1365
10270,CENTRO EDUC.ESCRITORES DE CHILE,RECOLETA,0,37,1578,0,0,0,0,1,44,2,88,0,0,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,44,1886
10271,ESCUELA ARAUCARIAS DE CHILE,CONCHALÍ,0,20,781,0,0,0,0,1,44,2,86,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,999
10272,ESCUELA BASICA CARLOS PRATS G.,HUECHURABA,0,40,1722,1,44,0,0,1,44,3,128,1,20,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2046
10273,ESCUELA VALLE DEL INCA,CONCHALÍ,0,20,773,1,44,0,0,1,44,4,168,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1073
10277,ESCUELA ADELAIDA LA FETRA,HUECHURABA,0,40,1714,1,44,0,0,1,44,3,128,1,20,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2038
10278,ESCUELA PEDRO AGUIRRE CERDA,CONCHALÍ,0,17,656,0,0,0,0,1,44,3,119,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,907
10279,ESCUELA ALLIPEN,CONCHALÍ,0,19,739,1,44,0,0,1,44,1,42,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,957
10280,ESCUELA BÁSICA POETA EUSEBIO LILLO,CONCHALÍ,0,20,787,0,0,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,963
10281,ESCUELA ATENEA,CONCHALÍ,0,31,1199,1,44,0,0,1,44,2,62,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1481
10282,ESCUELA LUIS GALDAMES,INDEPENDENCIA,0,22,766,1,38,0,0,1,44,3,112,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1092
10283,ESCUELA AVIADOR DAGOBERTO GODOY F.,CONCHALÍ,0,30,1167,0,0,0,0,1,44,4,162,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1461
10285,ESCUELA SANTA VICTORIA DE HUECHURABA,HUECHURABA,0,21,859,1,44,0,0,1,44,4,172,1,20,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,3,116,33,1343
10288,ESCUELA BASICA LIKAN-ANTAI,CONCHALÍ,0,18,695,0,0,1,44,1,44,2,88,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,959
10290,ESCUELA LAS CANTERAS,HUECHURABA,0,20,831,0,0,0,0,1,44,6,264,1,20,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1247
10291,ESCUELA VICTOR CUCCUINI,RECOLETA,0,26,1018,0,0,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,31,1238
10293,ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN,CONCHALÍ,0,14,546,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,634
10300,ESCUELA MARTA COLVIN,RECOLETA,0,18,732,0,0,1,44,1,44,2,86,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,994
10301,ESCUELA CAMILO HENRIQUEZ,CONCHALÍ,0,21,764,0,0,0,0,1,44,4,162,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1058
10302,ESCUELA ANNE ELEONOR ROOSEVELT,RECOLETA,0,23,940,1,44,0,0,1,44,0,0,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,27,1116
10305,ESCUELA SANTIAGO DE GUAYAQUIL,HUECHURABA,0,21,893,0,0,0,0,1,44,2,88,1,20,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1133
10306,ESCUELA MUN.HERMANA MARIA GORETTI,RECOLETA,0,18,767,0,0,0,0,1,44,3,123,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,25,1066
10307,ESCUELA RAFAEL VALDIVIESO,RECOLETA,0,40,1668,2,88,0,0,1,44,5,197,0,0,1,44,2,88,1,44,0,0,0,0,0,0,1,44,0,0,0,0,53,2217
