AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;N_ASIS;N_HOMBRES;N_MUJERES;N_PROF;N_PARA;N_AUX;N_ADMIN;N_TEC;N_SIN_DATO;JORN_PROF;JORN_PARA;JORN_AUX;JORN_ADMIN;JORN_TEC;JORN_SIN_DATO;TOT_JORN
2023;7918;9;ESCUELA PARTICULAR N.220 FUNDO LA PALOMA;10;LAGOS;101;10106;LOS MUERMOS;101;LLANQUIHUE;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7919;7;ESCUELA PARTICULAR N.221 ESTAQUILLA BAJO;10;LAGOS;101;10106;LOS MUERMOS;101;LLANQUIHUE;3;2;1;1;1;0;1;0;1;0;0;0;0;0;42;0;0;0;0;42
2023;7920;0;ESCUELA PARTICULAR GABRIELA MISTRAL;10;LAGOS;101;10106;LOS MUERMOS;101;LLANQUIHUE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7921;9;CENTRO DIAGNOSTICO;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7922;7;ESCUELA PARTICULAR N.232 EL PROGRESO;10;LAGOS;101;10106;LOS MUERMOS;101;LLANQUIHUE;3;2;1;1;10;3;7;1;6;3;0;0;0;44;200;118;0;0;0;362
2023;7923;5;ESCUELA RURAL POTRERO DEL NORTE;10;LAGOS;101;10106;LOS MUERMOS;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7924;3;ESCUELA RURAL SAN ANDRES;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;16;5;11;4;6;4;0;2;0;117;256;176;0;80;0;629
2023;7925;1;ESCUELA RURAL LOS CUATRO VIENTOS;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7927;8;ESCUELA RURAL CAU-CAU;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;2;0;2;2;0;0;0;0;0;10;0;0;0;0;0;10
2023;7929;4;ESCUELA BASICA AGRICOLA HUEMPELEO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;11;6;5;3;0;2;4;2;0;36;0;88;176;57;0;357
2023;7930;8;ESCUELA RURAL LUCILA GODOY ALCAYAGA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;3;1;2;2;1;0;0;0;0;43;4;0;0;0;0;47
2023;7931;6;ESCUELA RURAL PATO LLICO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;2;0;2;0;2;0;0;0;0;0;6;0;0;0;0;6
2023;7932;4;ESCUELA RURAL LLICO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7933;2;ESCUELA RURAL OLGA SOTO ALVARADO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;3;0;3;2;1;0;0;0;0;12;44;0;0;0;0;56
2023;7936;7;ESCUELA RURAL RINCONADA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;3;1;2;2;0;1;0;0;0;6;0;44;0;0;0;50
2023;7937;5;ESCUELA RURAL AMANCAYES;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7938;3;ESCUELA RURAL ENTRE RIOS;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;2;0;2;2;0;0;0;0;0;4;0;0;0;0;0;4
2023;7939;1;ESCUELA RURAL LINEA SIN NOMBRE;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;3;0;3;2;1;0;0;0;0;10;20;0;0;0;0;30
2023;7940;5;ESCUELA RURAL PARGA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;2;1;1;0;0;1;1;0;0;0;0;44;44;0;0;88
2023;7941;3;LICEO CARLOS IBAÑEZ DEL CAMPO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;0;1;34;18;16;5;0;6;19;4;0;220;0;264;785;136;0;1405
2023;7942;1;COLEGIO PURISIMO CORAZON DE MARIA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;0;1;36;8;28;4;20;9;1;2;0;162;817;371;44;79;0;1473
2023;7944;8;ESCUELA RURAL SANTA MONICA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;4;1;3;0;4;0;0;0;0;0;50;0;0;0;0;50
2023;7945;6;ESCUELA RURAL EL PEUCHEN;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;6;5;1;1;2;0;2;2;0;0;0;0;0;6;0;0;0;0;0;6
2023;7946;4;ESCUELA PARTICULAR N. 224 PICHI MAULE;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;1;4;1;3;1;2;0;1;0;0;44;24;0;6;0;0;74
2023;7947;2;ESCUELA PARTICULAR N. 225 LA ARAÑA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;1;1;0;1;0;1;0;0;0;0;0;45;0;0;0;0;45
2023;7948;0;ESCUELA PARTICULAR N. 226 LAS CUYAS;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;1;4;1;3;0;4;0;0;0;0;0;176;0;0;0;0;176
2023;7949;9;ESCUELA PARTICULAR N. 227 EL TRAIGUEN;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7950;2;ESCUELA PARTICULAR N. 228 EL PATO DE LLICO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;1;4;1;3;1;0;2;0;1;0;44;0;88;0;44;0;176
2023;7952;9;ESCUELA PARTICULAR N. 230 LA ESPERANZA;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7953;7;ESCUELA PARTICULAR N. 231 SAN ANTONIO;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;44;0;44
2023;7954;5;ESCUELA PARTICULAR N. 233 EL REPIL;10;LAGOS;101;10104;FRESIA;101;LLANQUIHUE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7956;1;LICEO BICENTENARIO POLITECNICO HOLANDA;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;0;1;25;11;14;5;15;5;0;0;0;191;624;220;0;0;0;1035
2023;7958;8;ESCUELA INES GALLARDO ALVARADO;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;0;1;36;10;26;7;9;8;3;9;0;294;390;352;132;354;0;1522
2023;7959;6;ESCUELA BASICA GABRIELA MISTRAL;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;0;1;41;8;33;9;23;6;2;1;0;375;952;264;88;38;0;1717
2023;7961;8;ESCUELA RURAL LOS PELLINES;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;1;1;13;2;11;3;8;2;0;0;0;107;288;88;0;0;0;483
2023;7962;6;ESCUELA RURAL LONCOTORO;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;1;1;7;1;6;3;3;1;0;0;0;70;132;30;0;0;0;232
2023;7963;4;ESCUELA RURAL IRIS WOELKE SCHMIT;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7964;2;ESCUELA RURAL COLIGUAL CHICO;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7965;0;ESCUELA RURAL FUNDO CALIFORNIA;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7966;9;ESCUELA RURAL LINEA SOLAR;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;1;1;3;1;2;3;0;0;0;0;0;18;0;0;0;0;0;18
2023;7967;7;ESCUELA RURAL COLEGUAL;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;1;1;12;2;10;3;4;3;1;1;0;99;162;118;44;38;0;461
2023;7968;5;ESCUELA RURAL COLIGUAL SAN JUAN;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;6;5;1;1;4;1;3;1;2;1;0;0;0;5;16;44;0;0;0;65
2023;7970;7;ESCUELA PARTICULAR N.239 LOS VOLCANES;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;3;2;0;1;21;3;18;5;12;3;1;0;0;155;501;132;44;0;0;832
2023;7971;5;ESCUELA PARTICULAR N.237 SAN JOSE;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7972;3;ESCUELA PARTICULAR N.238 TOTORAL;10;LAGOS;101;10107;LLANQUIHUE;101;LLANQUIHUE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7973;1;LICEO INDUSTRIAL CHILENO-ALEMAN;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;0;1;31;11;20;8;15;6;0;2;0;350;660;264;0;88;0;1362
2023;7975;8;ESCUELA ARTURO ALESSANDRI PALMA;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;0;1;24;8;16;6;1;4;7;6;0;254;44;176;308;234;0;1016
2023;7976;6;ESCUELA BERNARDO PHILIPPI;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;0;1;19;4;15;4;0;4;5;6;0;154;0;176;220;264;0;814
2023;7977;4;ESCUELA RURAL LOS LINARES DE CASMA;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;1;1;20;5;15;4;1;4;6;5;0;141;30;176;264;196;0;807
2023;7978;2;ESCUELA RURAL MARIO PEREZ NAVARRO;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;1;1;3;0;3;2;0;1;0;0;0;16;0;40;0;0;0;56
2023;7980;4;ESCUELA RURAL COLEGUAL;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7982;0;ESCUELA RURAL PARAGUAY;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;1;1;5;0;5;1;4;0;0;0;0;8;172;0;0;0;0;180
2023;7983;9;ESCUELA RURAL COLONIA LA RADIO;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7984;7;ESCUELA RURAL CARLOS FELMER;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7985;5;ESCUELA RURAL CENTINELA LA HUACHA;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7987;1;ESCUELA CARLOS SPRINGER NIKLITSCHEK;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;1;1;2;0;2;1;1;0;0;0;0;8;22;0;0;0;0;30
2023;7989;8;COLEGIO PARTICULAR N. 244 `MADRE DE DIOS`;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;3;2;0;1;25;4;21;4;4;8;3;6;0;158;166;340;120;234;0;1018
2023;7990;1;ESCUELA RURAL COLONIA SAN MARTIN;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;6;5;1;1;3;0;3;2;0;1;0;0;0;60;0;12;0;0;0;72
2023;7992;8;COLEGIO ICEBERG;10;LAGOS;101;10102;CALBUCO;101;LLANQUIHUE;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7993;6;ESCUELA PARTICULAR N. 240 LA HUACHA;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;3;2;1;1;1;0;1;1;0;0;0;0;0;20;0;0;0;0;0;20
2023;7994;4;ESCUELA PARTICULAR N.241 LA PAZ;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;3;2;1;1;1;1;0;0;1;0;0;0;0;0;45;0;0;0;0;45
2023;7996;0;ESCUELA PARTICULAR N.245 SANTA ANA;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;7998;7;ESCUELA PARTICULAR N.247 EL RETAMO;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;3;2;1;1;4;2;2;0;3;1;0;0;0;0;132;44;0;0;0;176
2023;8000;4;INSTITUTO ALEMAN DE FRUTILLAR;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8001;2;LICEO POLITECNICO DE CASTRO;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;46;18;28;7;26;13;0;0;0;308;1144;550;0;0;0;2002
2023;8002;0;LICEO GALVARINO RIVEROS CARDENAS;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;33;13;20;3;19;11;0;0;0;118;824;484;0;0;0;1426
2023;8003;9;ESCUELA LUIS URIBE DIAZ;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;25;5;20;1;15;9;0;0;0;44;618;396;0;0;0;1058
2023;8004;7;ESCUELA INES MUNOZ DE GARCIA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;28;7;21;3;17;3;1;4;0;90;656;132;44;134;0;1056
2023;8005;5;LICEO AYTUE;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;39;15;24;5;24;7;1;2;0;208;981;308;44;8;0;1549
2023;8006;3;ESCUELA RURAL PEDRO VELAZQUEZ BONTES;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;17;4;13;3;14;0;0;0;0;48;570;0;0;0;0;618
2023;8007;1;ESCUELA RURAL ASTILLEROS;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8009;8;ESCUELA RURAL QUELQUEL;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8010;1;ESCUELA RURAL CURAHUE;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8012;8;ESCUELA RURAL ANA NELLY OYARZUN CARTES;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;19;4;15;3;12;3;1;0;0;38;480;132;44;0;0;694
2023;8013;6;ESCUELA RURAL MIRTA OYARZO VERA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;11;3;8;3;6;1;0;1;0;52;264;44;0;30;0;390
2023;8014;4;ESCUELA RURAL MANUELA CARDENAS BARRIA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;1;0;1;1;0;0;0;0;0;5;0;0;0;0;0;5
2023;8015;2;ESCUELA RURAL CAMAHUE - ISLA QUEHUI;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8016;0;ESCUELA RURAL COIHUINCO;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8017;9;ESCUELA RURAL CONICO;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8018;7;ESCUELA RURAL YUTUY;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8019;5;ESCUELA RURAL QUILQUICO;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;10;4;6;2;8;0;0;0;0;11;274;0;0;0;0;285
2023;8020;9;ESCUELA RURAL PAUL HARRIS;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8021;7;ESCUELA RURAL PUACURA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8022;5;ESCUELA RURAL ERMELINDA SANCHEZ DE CIFUENTES;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;2;0;2;1;0;1;0;0;0;5;0;44;0;0;0;49
2023;8023;3;ESCUELA DE ADULTOS DE CASTRO;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8024;1;ESCUELA RURAL DUCAN;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8026;8;ESCUELA RURAL LINGUE;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8027;6;ESCUELA RURAL OLINDA BORQUEZ BORQUEZ;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;9;2;7;3;5;1;0;0;0;33;220;44;0;0;0;297
2023;8028;4;ESCUELA RURAL HUENUCO;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8029;2;ESCUELA RURAL LLICALDAD;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8030;6;ESCUELA RURAL GAMBOA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8031;4;ESCUELA RURAL LA CHACRA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8032;2;ESCUELA RURAL INES BAZAN;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8033;0;ESCUELA RURAL LA ESTANCIA;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8034;9;ESCUELA RURAL TEN--TEN;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8035;7;ESCUELA RURAL PIDPID;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8036;5;ESCUELA RURAL LOS ANGELES;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;4;1;3;2;0;2;0;0;0;63;0;88;0;0;0;151
2023;8037;3;ESCUELA RURAL LOS ROBLES;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;2;0;2;1;0;1;0;0;0;5;0;44;0;0;0;49
2023;8038;1;ESCUELA RURAL SAN MIGUEL;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;1;1;0;1;1;0;0;0;0;0;4;0;0;0;0;0;4
2023;8040;3;ESCUELA RURAL CAPILLA DE LOURDES;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8041;1;ESCUELA DIFERENCIAL `ANTU- KAU`;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;1;1;0;1;23;4;19;5;16;1;0;1;0;192;616;44;0;38;0;890
2023;8043;8;LICEO AGROPECUARIO Y ACUICOLA CHILOE;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8044;6;LICEO POLIVALENTE DE ANCUD;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;0;1;32;16;16;5;21;6;0;0;0;158;924;264;0;0;0;1346
2023;8046;2;ESCUELA PUDETO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;0;1;24;5;19;4;16;3;1;0;0;72;658;132;44;0;0;906
2023;8047;0;ESCUELA ANEXA;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;0;1;23;6;17;4;13;5;0;1;0;167;540;220;0;40;0;967
2023;8048;9;ESCUELA YERBAS BUENAS;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;0;1;17;6;11;3;7;7;0;0;0;54;284;302;0;0;0;640
2023;8049;7;ESCUELA RURAL VILLA CHACAO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;12;2;10;4;7;1;0;0;0;173;278;44;0;0;0;495
2023;8050;0;ESCUELA FATIMA;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;0;1;4;1;3;0;4;0;0;0;0;0;170;0;0;0;0;170
2023;8051;9;ESCUELA RURAL EL PALOMAR;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;13;5;8;4;6;3;0;0;0;138;236;126;0;0;0;500
2023;8052;7;ESCUELA RURAL GUAPILACUY;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8053;5;ESCUELA RURAL SENDA CHACAO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;9;2;7;4;3;2;0;0;0;100;120;88;0;0;0;308
2023;8054;3;ESCUELA RURAL MANAO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;11;3;8;4;5;2;0;0;0;137;196;88;0;0;0;421
2023;8055;1;ESCUELA RURAL BELBEN;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8057;8;ESCUELA RURAL COIPOMO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8058;6;ESCUELA RURAL LAJAS BLANCAS;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8059;4;ESCUELA RURAL ESTRELLA DE HUILQUECO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8060;8;ESCUELA RURAL GOLFETE DE QUETALMAHUE;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8061;6;ESCUELA RURAL PUNTA CHILEN;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8062;4;ESCUELA RURAL TANTAUCO RUTA 5;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8063;2;ESCUELA RURAL LA CAPILLA;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8064;0;ESCUELA RURAL LAGUNA DE QUILO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8065;9;ESCUELA RURAL HUICHA;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8066;7;ESCUELA RURAL CATRUMAN;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8067;5;ESCUELA RURAL GUABUN;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8068;3;ESCUELA BASICA ENRIQUETA RETAMAL;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8069;1;ESCUELA RURAL PUNTA ARENAS;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8070;5;ESCUELA RURAL COQUIAO BAJO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8071;3;ESCUELA RURAL NAL;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8072;1;ESCUELA RURAL LAS ANTENAS DE CARACOLES;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8074;8;ESCUELA RURAL DEGAN;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8075;6;ESCUELA RURAL QUILAR;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8076;4;ESCUELA RURAL DUATAO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8077;2;ESCUELA RURAL CHAQUIHUAL;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8078;0;ESCUELA RURAL AUCACO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8079;9;ESCUELA RURAL CHOROIHUE;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;8080;2;ESCUELA RURAL COGOMO;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
